Date,Volume,Open,Close,High,Low
3/7/2018,3154900,248.690002,247.050003,249.399994,244.330002
3/6/2018,3003000,249.309998,250.960007,251.300003,247.320007
3/5/2018,2590000,249.899994,246.979996,251.339996,243.419998
3/2/2018,2740200,240.429993,250.869995,251.179993,240.229996
3/1/2018,2604400,245.860001,243.309998,249.119995,241.309998
2/28/2018,2883400,254.080002,246.460007,254.490005,245.979996
2/27/2018,2117600,252.089996,251.809998,255.669998,251.679993
2/26/2018,2887800,251.960007,252.949997,254.440002,251
2/23/2018,1828000,252.139999,253.710007,255.029999,250.289993
2/22/2018,1934200,249.119995,249.350006,253.100006,248.270004
2/21/2018,2815600,252.490005,248.619995,253.470001,248.449997
2/20/2018,4169300,248.75,249.619995,255.740005,247.520004
2/16/2018,3263900,251.270004,248.889999,252.369995,248.039993
2/15/2018,2554000,249.279999,251.830002,251.839996,244.429993
2/14/2018,2549100,245,247.660004,248.649994,243.479996
2/13/2018,2371900,241.009995,245.860001,246.029999,240.059998
2/12/2018,3506300,237.860001,244.399994,245.479996,237.5
2/9/2018,4328200,232.789993,235.5,237.119995,226.25
2/8/2018,4320000,237.389999,229.570007,238.520004,229.509995
2/7/2018,4047500,238.759995,237.380005,243.100006,237
2/6/2018,7774400,225.619995,240.380005,240.399994,224.899994
2/5/2018,7077600,234.679993,228.100006,244,227.600006
2/2/2018,5835200,236.770004,235.479996,237.960007,234.089996
2/1/2018,6685100,241.720001,238.789993,245.899994,238.100006
1/31/2018,8048200,250,248.029999,253.139999,244.860001
1/30/2018,4600200,241.25,240.979996,245.029999,237.009995
1/29/2018,5040100,248.279999,245.470001,249.490005,243.490005
1/26/2018,4901400,249.419998,250.789993,250.949997,245.240005
1/25/2018,5952000,257.73999,247.289993,257.839996,247
1/24/2018,4540500,260.970001,256.859985,263.269989,256
1/23/2018,3539800,261.73999,262.899994,264.410004,258.109985
1/22/2018,2723000,265.649994,262.109985,266.769989,260.619995
1/19/2018,2996300,269.149994,266.390015,269.440002,266.070007
1/18/2018,3031900,265.459991,269.799988,270.059998,264.480011
1/17/2018,3727300,265.480011,265.809998,266.529999,260.459991
1/16/2018,3352800,265.179993,263.25,267,261.660004
1/12/2018,1988100,263.390015,264.290009,265.320007,262.01001
1/11/2018,1772600,263.570007,263.5,263.850006,261.549988
1/10/2018,3160700,265.980011,262.829987,266.140015,260.730011
1/9/2018,2602700,273.059998,268.5,273.850006,268.190002
1/8/2018,2097100,270.920013,272.269989,272.549988,269.059998
1/5/2018,2863300,271.970001,271.619995,274.26001,269.450012
1/4/2018,1906700,271.589996,270.019989,271.76001,268.429993
1/3/2018,3116100,267.290009,269.929993,270.730011,266.029999
1/2/2018,3313500,259.769989,267.01001,267.5,257.570007
12/29/2017,1798000,259.769989,256.899994,261.950012,256.640015
12/28/2017,1364100,260.160004,260.420013,260.799988,258.549988
12/27/2017,3561500,258.839996,259.119995,261.609985,258.5
12/26/2017,2225600,257.230011,258.100006,262.350006,253.389999
12/22/2017,1461700,261.820007,262.350006,263.369995,258.700012
12/21/2017,1775800,265.950012,261.529999,266.25,261.070007
12/20/2017,1984500,266.140015,265.640015,266.350006,262.779999
12/19/2017,1909400,263.299988,263.700012,265.290009,261.269989
12/18/2017,2978600,264.079987,264.390015,266.51001,262.589996
12/15/2017,4509100,261.649994,265.730011,266,258.26001
12/14/2017,3759500,262.339996,259.339996,263,256.700012
12/13/2017,2694300,260.410004,262.029999,263.290009,260.179993
12/12/2017,2854100,259.359985,258.700012,260.880005,255.720001
12/11/2017,3494100,259.339996,259.950012,263.549988,258.790009
12/8/2017,4184800,265.769989,259.910004,266.940002,259.299988
12/7/2017,7928200,274.890015,263.890015,275.700012,261.670013
12/6/2017,4875100,258.829987,263.890015,264.420013,254.199997
12/5/2017,3811700,262.660004,261.649994,266.119995,260.450012
12/4/2017,4843900,273.910004,263.609985,274.519989,260.140015
12/1/2017,4772900,275.209991,271.559998,275.51001,264.049988
11/30/2017,3145200,271.779999,277.940002,278.350006,270.089996
11/29/2017,4723100,278,271.5,278.140015,264.869995
11/28/2017,2679600,284.859985,277.399994,284.899994,276.839996
11/27/2017,2623000,280.26001,284.619995,285.679993,279.769989
11/24/2017,1157200,276.670013,282.380005,282.98999,276.51001
11/22/2017,1864200,277.019989,275.369995,277.709991,274.170013
11/21/2017,2090300,276.100006,276.589996,278.209991,274.910004
11/20/2017,2863900,272.619995,274.880005,276.75,271.390015
11/17/2017,2406900,271.769989,271.859985,272.109985,268.429993
11/16/2017,3100000,266.799988,272.109985,274.649994,266.109985
11/15/2017,2903200,262.299988,265.600006,267,258.029999
11/14/2017,1971800,263.299988,263.26001,265.579987,261.26001
11/13/2017,2806400,262.5,265.01001,265.980011,261.549988
11/10/2017,2033800,265.790009,264.959991,266.640015,263.600006
11/9/2017,3098000,268.640015,265.640015,270.399994,262.5
11/8/2017,3025400,269.329987,272.399994,273.820007,267.23999
11/7/2017,3678900,272.540009,271.320007,274.5,267.540009
11/6/2017,7808800,278.299988,277.519989,281.799988,270.029999
11/3/2017,12050300,264.029999,273.630005,278,257.109985
11/2/2017,6719600,262.170013,259.5,264.640015,248.869995
11/1/2017,2733300,264.23999,259.290009,265.640015,256.890015
10/31/2017,3284500,262.5,263.910004,266.700012,261.299988
10/30/2017,5020200,253.300003,261.230011,262.200012,253.270004
10/27/2017,4475300,244.570007,252.899994,252.990005,242.789993
10/26/2017,2444600,247.270004,243.759995,247.850006,243.759995
10/25/2017,2095500,245.880005,245.820007,248.929993,244.229996
10/24/2017,2288700,245.070007,247.679993,248.139999,244.110001
10/23/2017,2341800,245.179993,244.270004,245.649994,242.710007
10/20/2017,2354800,246.960007,244.240005,247,243.759995
10/19/2017,2584400,240.820007,244.289993,244.369995,238.360001
10/18/2017,1990500,243.330002,244,244.610001,239.800003
10/17/2017,2696500,245.839996,242.619995,245.940002,242.339996
10/16/2017,1489900,248.580002,246.669998,249.470001,245.619995
10/13/2017,1525700,250.149994,247.960007,250.839996,247.470001
10/12/2017,2006700,250.419998,248.740005,251.279999,248.279999
10/11/2017,2660300,245.210007,250.399994,251.169998,245.139999
10/10/2017,1534800,247.529999,245.990005,248.160004,243.039993
10/9/2017,1655100,246,246.419998,247.25,245.389999
10/6/2017,1748900,240.300003,245.740005,245.75,240.300003
10/5/2017,2281100,243.270004,243.669998,245.740005,242.369995
10/4/2017,2327100,238.779999,242,242.330002,237.509995
10/3/2017,2561100,240.080002,239.5,240.949997,237.889999
10/2/2017,1943100,245.309998,240.470001,245.309998,239.75
9/29/2017,1731900,242.940002,242.539993,244.279999,241.509995
9/28/2017,2193200,239.509995,242.940002,243.360001,239.5
9/27/2017,2648900,239.5,240.580002,242.669998,238.580002
9/26/2017,3901000,237.880005,237.270004,239.949997,235.309998
9/25/2017,3869200,237.190002,235.509995,237.809998,231.529999
9/22/2017,2310000,238.339996,239.240005,240.75,238.119995
9/21/2017,2862000,242.460007,240.380005,242.699997,238.179993
9/20/2017,5701000,249.740005,242.910004,249.880005,237.860001
9/19/2017,2208800,251.169998,249.759995,251.850006,248.330002
9/18/2017,2574300,251.050003,249.820007,252.830002,248.610001
9/15/2017,5006600,247.630005,250.550003,251.190002,245.110001
9/14/2017,2864500,244.619995,246.949997,247.509995,243.240005
9/13/2017,2966400,245.820007,246.240005,247.910004,245.149994
9/12/2017,1839600,249.660004,247.139999,249.740005,245.5
9/11/2017,1687800,247.080002,247.740005,248.240005,246.009995
9/8/2017,1809400,245.919998,244.110001,246.399994,243.100006
9/7/2017,1608800,249.789993,246.550003,250,246.130005
9/6/2017,1399600,250.610001,249.380005,251.309998,247.699997
9/5/2017,2430600,250.119995,249.050003,252.729996,247.020004
9/1/2017,2324200,252.330002,252.729996,255.339996,252.300003
8/31/2017,2949100,246.619995,252.070007,252.529999,245.550003
8/30/2017,2192400,241.559998,246.020004,246.339996,240.880005
8/29/2017,3353600,241.289993,241.729996,244.580002,240.029999
8/28/2017,3417400,247.039993,243.25,247.639999,242.5
8/25/2017,6909900,252.25,245.589996,254.399994,243.779999
8/24/2017,5211900,258.670013,255.050003,259.359985,251.100006
8/23/2017,2792800,253.919998,256.920013,258.910004,253.389999
8/22/2017,2691700,251.830002,255.190002,256.190002,251
8/21/2017,2069300,251.889999,249.619995,251.889999,246.179993
8/18/2017,2012600,247.330002,249.369995,251.479996,246.130005
8/17/2017,2279300,253,246.949997,254.25,246.649994
8/16/2017,1539400,254.320007,253.419998,254.740005,251.809998
8/15/2017,2094200,253.119995,253.690002,254.059998,251.270004
8/14/2017,1673600,246.860001,250.910004,251.25,246
8/11/2017,1697600,240.050003,244.169998,245.240005,238.699997
8/10/2017,2903300,246.660004,240.710007,247,240.460007
8/9/2017,2125600,249.529999,249.169998,250.360001,247.520004
8/8/2017,2043900,251.979996,251.360001,254.289993,250.419998
8/7/2017,1873000,249.389999,252.440002,252.889999,248.899994
8/4/2017,1345400,250.740005,249.169998,250.970001,248.119995
8/3/2017,2344700,252.809998,250.289993,253,247.229996
8/2/2017,3697000,254.600006,253.360001,257.279999,251.059998
8/1/2017,1758200,248.229996,248.389999,250,246.960007
7/31/2017,1890200,250.979996,246.660004,252.449997,245.460007
7/28/2017,3191900,248.919998,250.369995,251.119995,247.5
7/27/2017,3201000,258.209991,250.949997,258.48999,248.949997
7/26/2017,1997100,254.690002,257.01001,258.190002,254.619995
7/25/2017,1612300,252.800003,254.300003,254.410004,250.179993
7/24/2017,1363800,253.289993,253.029999,253.679993,251.690002
7/21/2017,1550400,251.529999,253.110001,253.520004,250.460007
7/20/2017,1213500,254.5,253.429993,255,252.350006
7/19/2017,2552600,252,254.399994,254.539993,250.550003
7/18/2017,1300300,247.259995,250.880005,250.929993,246.059998
7/17/2017,1874600,250.789993,249.020004,252.360001,248.860001
7/14/2017,1441700,248.630005,250.289993,250.399994,247.850006
7/13/2017,2040000,247.119995,247.309998,249.869995,246.550003
7/12/2017,2771000,243,246.419998,247.179993,241.059998
7/11/2017,2050200,242,240.889999,242.600006,239.389999
7/10/2017,2249900,240.509995,241.770004,241.940002,238.809998
7/7/2017,2473100,235.300003,239.619995,240.190002,235.270004
7/6/2017,2633400,227.559998,235.039993,235.729996,227.5
7/5/2017,2969900,231,231.610001,232.330002,229.110001
7/3/2017,2112300,234.509995,229.759995,235.240005,229.080002
6/30/2017,2653400,236.270004,233.050003,236.690002,232.860001
6/29/2017,3451300,238.699997,234.039993,238.970001,230.570007
6/28/2017,2453300,236.589996,241.050003,241.729996,234.5
6/27/2017,3358200,241.360001,235.330002,241.990005,235.229996
6/26/2017,3210300,245.990005,242.75,247.899994,241.199997
6/23/2017,3498500,243.539993,245.259995,246.869995,242.789993
6/22/2017,1866600,245.509995,244.039993,246.410004,243.080002
6/21/2017,3499800,243.580002,245.119995,245.910004,241.919998
6/20/2017,2442900,242,239.990005,243.649994,239.850006
6/19/2017,2851900,244.809998,241.149994,244.809998,240.350006
6/16/2017,3581900,238.929993,236.25,239.429993,235.130005
6/15/2017,2752700,235.339996,237.990005,239.490005,235.270004
6/14/2017,3450900,243.570007,240.539993,244.949997,237.630005
6/13/2017,3085300,244.960007,242.940002,247.910004,241.669998
6/12/2017,5487200,240.399994,242.669998,243.110001,235.75
6/9/2017,5819100,255.509995,243.339996,256,241.449997
6/8/2017,2797100,255,254.949997,256.100006,252.320007
6/7/2017,2929000,253.679993,254.279999,255.850006,252.970001
6/6/2017,2965300,250.770004,253.860001,255.339996,250.619995
6/5/2017,3953200,254,252.210007,256.779999,250.199997
6/2/2017,10861300,248.539993,254.529999,255.820007,244.149994
6/1/2017,6377400,241.600006,234.589996,241.869995,233.809998
5/31/2017,4483000,242.520004,239.479996,242.889999,237.559998
5/30/2017,2936400,240.5,239.820007,241.389999,239
5/26/2017,1312000,240.899994,241.210007,241.600006,238.320007
5/25/2017,1901000,241.110001,240.860001,241.559998,238.729996
5/24/2017,1639200,238.460007,239.600006,240.009995,236.970001
5/23/2017,1369600,238.350006,236.539993,238.929993,235.839996
5/22/2017,2041900,235.529999,238.380005,238.979996,234.220001
5/19/2017,3581200,236.710007,234.100006,236.990005,232.050003
5/18/2017,3069900,231.580002,237.660004,238.619995,227.679993
5/17/2017,3144700,238,231.179993,238.970001,231.089996
5/16/2017,1812800,239.940002,240.679993,241.289993,238.690002
5/15/2017,2917200,235.610001,239.029999,239.899994,235
5/12/2017,2585200,231.479996,235.960007,236.050003,230.839996
5/11/2017,1482300,230.679993,231.089996,231.850006,228.240005
5/10/2017,2443300,229.490005,231.330002,233.419998,228.690002
5/9/2017,1926100,225.619995,228.460007,229.399994,224.710007
5/8/2017,1744800,226.520004,225.080002,227.100006,223.860001
5/5/2017,2312800,224.960007,226.449997,226.490005,224.050003
5/4/2017,1624500,225.259995,223.399994,225.860001,221.860001
5/3/2017,1800200,224.509995,224.899994,226.190002,223.550003
5/2/2017,2727700,223.460007,225.449997,225.5,221.5
5/1/2017,1533900,222.089996,221.320007,222.259995,219.910004
4/28/2017,1659500,222.830002,220.809998,223.139999,219.770004
4/27/2017,1185000,222.889999,223.089996,224.089996,222.059998
4/26/2017,1472600,223.490005,221.679993,223.929993,220.869995
4/25/2017,1484800,222.020004,223.199997,224,221.949997
4/24/2017,1753100,220.690002,221.240005,221.899994,219.679993
4/21/2017,1468300,217.419998,217.660004,218.330002,216.160004
4/20/2017,1691600,215,218.210007,219.119995,214.220001
4/19/2017,1208100,213.779999,213.630005,214.830002,213.259995
4/18/2017,848600,213.059998,213.100006,213.710007,212.059998
4/17/2017,1450700,212.380005,213.869995,214.360001,212.190002
4/13/2017,4257900,209.210007,211.320007,213.970001,209
4/12/2017,6102600,215.669998,209.199997,216.139999,208.440002
4/11/2017,2221900,216.559998,217.550003,218.399994,214.029999
4/10/2017,1799400,217.070007,218.020004,219.050003,216.259995
4/7/2017,1641200,217.5,218.25,219.839996,217.039993
4/6/2017,1461500,216.699997,217.5,218.470001,215.589996
4/5/2017,1569000,219.539993,217.130005,220.5,216.800003
4/4/2017,1263400,218.169998,218.960007,220.410004,217.880005
4/3/2017,1921000,219,218.800003,219.990005,216.660004
3/31/2017,2589700,219.990005,218.960007,220.990005,218.029999
3/30/2017,3416800,221.899994,220.039993,224.449997,218.860001
3/29/2017,1592700,220.800003,221.309998,221.350006,219.679993
3/28/2017,1792900,218.509995,220.949997,221.779999,218.350006
3/27/2017,1535800,216.830002,219.050003,220.179993,215.970001
3/24/2017,2379400,218.009995,218.970001,221.399994,217.740005
3/23/2017,1922300,217.259995,216.860001,218.460007,216.429993
3/22/2017,1913100,216.020004,217.419998,218.369995,215.389999
3/21/2017,3055700,222.240005,216.020004,222.979996,215.520004
3/20/2017,1721500,221.179993,221.240005,222.639999,220.779999
3/17/2017,5163500,223.520004,221.179993,223.710007,220.850006
3/16/2017,2783500,225.479996,222.360001,225.820007,221.570007
3/15/2017,2072700,224.330002,225.929993,226.649994,223.240005
3/14/2017,2216500,224.759995,224.350006,226.279999,223.509995
3/13/2017,2666900,225.860001,226.449997,227.75,225.360001
3/10/2017,3943000,222.729996,226.350006,226.410004,222.729996
3/9/2017,2567500,218.779999,222.009995,222.860001,218.119995
3/8/2017,2453200,219.220001,219.630005,221.240005,218.550003
3/7/2017,2912900,217.339996,219.25,221.369995,217.089996
3/6/2017,2277100,216.369995,217.940002,218.529999,215.169998
3/3/2017,3074700,218,218.320007,220,217.699997
3/2/2017,7117100,224.110001,217.289993,224.979996,216.020004
3/1/2017,5115500,213.070007,215.139999,215.389999,210.559998
2/28/2017,2754800,214.139999,210.929993,214.339996,210.300003
2/27/2017,2699100,210.669998,213.279999,213.449997,210.190002
2/24/2017,2765100,208.380005,210.369995,210.649994,202.610001
2/23/2017,2936400,215.080002,210.580002,215.960007,209.639999
2/22/2017,2394900,213,214.160004,214.929993,211.5
2/21/2017,3033300,211,212.75,213.619995,210.910004
2/17/2017,3094500,209,210.410004,210.410004,206.820007
2/16/2017,1718800,206.460007,208.179993,208.220001,205.179993
2/15/2017,1708800,205.820007,205.990005,206.940002,204.800003
2/14/2017,1735700,206.990005,205.330002,207,204.800003
2/13/2017,1246300,206.779999,206.710007,207.110001,205.169998
2/10/2017,2384200,206,205.520004,206.5,203.850006
2/9/2017,2751900,207.330002,205.339996,207.690002,203.630005
2/8/2017,2106900,205.970001,206.889999,208.75,205.160004
2/7/2017,2284000,207.210007,205.910004,207.399994,204.929993
2/6/2017,1871600,206.149994,206.559998,206.660004,204.300003
2/3/2017,2436700,204.949997,206.160004,206.600006,203.029999
2/2/2017,2271200,201.970001,204.050003,205.029999,201
2/1/2017,3118400,202.25,203.690002,204.479996,200.210007
1/31/2017,2674900,202.470001,199.5,202.470001,198.860001
1/30/2017,3323400,204.449997,203.220001,204.869995,200.610001
1/27/2017,2578000,205.380005,205.710007,205.789993,203.539993
1/26/2017,3882000,204.440002,204.169998,205.270004,201.130005
1/25/2017,6088800,199.919998,202.479996,202.589996,198.029999
1/24/2017,6200800,192.720001,197.75,199.639999,192.279999
1/23/2017,3339400,191.009995,191,191.529999,188.419998
1/20/2017,5762300,188.600006,191.080002,191.539993,188.100006
1/19/2017,4571800,185.100006,185.559998,186.880005,184.679993
1/18/2017,3564200,180.360001,185.020004,185.070007,180
1/17/2017,2628500,179.479996,179.110001,179.630005,177.559998
1/13/2017,2090200,178.899994,180.449997,180.779999,178.389999
1/12/2017,2313700,178.089996,178.860001,179.100006,175.399994
1/11/2017,1878700,180.050003,179.419998,180.470001,177.759995
1/10/2017,3018100,177.490005,180.570007,180.740005,176.899994
1/9/2017,2026500,176.649994,176.970001,178.300003,176.639999
1/6/2017,2314200,174.210007,176.589996,176.899994,173.309998
1/5/2017,2486100,176.330002,174.279999,177,173.880005
1/4/2017,2396500,178.259995,177.070007,179,176.679993
1/3/2017,3209800,178.289993,178.339996,180.899994,176.539993
12/30/2016,2542100,180.369995,176.770004,180.899994,176.020004
12/29/2016,1367100,179.699997,179.869995,180.669998,178.630005
12/28/2016,1403900,182.639999,180.190002,183,179.839996
12/27/2016,828300,182.110001,182.309998,183.699997,182.050003
12/23/2016,897700,180.050003,181.940002,181.979996,179.660004
12/22/2016,1755700,182.850006,180.600006,183,179.380005
12/21/2016,2101300,183.729996,182.289993,183.990005,181.779999
12/20/2016,2735200,181,182.070007,183.279999,180.139999
12/19/2016,2221900,179.070007,180.460007,181.410004,178.119995
12/16/2016,4112600,180.75,178.419998,181.089996,177.479996
12/15/2016,3810300,178.309998,180.009995,181.199997,176.570007
12/14/2016,4679500,178.75,177.619995,179.220001,176.229996
12/13/2016,6907600,178.740005,179.440002,181.940002,178
12/12/2016,3719400,178.050003,178.160004,180.770004,176.559998
12/9/2016,7574400,180.949997,179.089996,181.899994,176.899994
12/8/2016,3836100,169.550003,170.710007,171.380005,167.509995
12/7/2016,3265900,164.759995,168.550003,168.550003,163.669998
12/6/2016,3918400,166.809998,164.759995,167.970001,163.449997
12/5/2016,2137200,166.009995,166.130005,166.610001,162.399994
12/2/2016,2694500,163.570007,164.220001,164.919998,160.619995
12/1/2016,4638900,170.009995,162.789993,170.490005,161.210007
11/30/2016,3124900,175.119995,170.490005,175.899994,170.440002
11/29/2016,1851400,173.860001,175.449997,176.979996,173.429993
11/28/2016,2657000,176.059998,174.649994,177.070007,174.539993
11/25/2016,819800,176.779999,176.75,177.020004,175.570007
11/23/2016,2212300,176.360001,177.080002,177.759995,175.240005
11/22/2016,3102400,173.720001,177.020004,177.419998,173.309998
11/21/2016,2138400,169.130005,172.580002,172.759995,169.130005
11/18/2016,1952400,166.75,168.160004,169.160004,166.75
11/17/2016,1810000,167.350006,167.039993,169.020004,166.020004
11/16/2016,1330800,166.300003,167.830002,168.169998,165.75
11/15/2016,2538000,164.830002,166.449997,167.5,163.610001
11/14/2016,2818700,166.470001,163.779999,167.770004,163.020004
11/11/2016,2979300,167.350006,167.539993,170,165.729996
11/10/2016,5121700,173.720001,167.940002,174.5,163.300003
11/9/2016,3250600,171.470001,173.419998,176.5,171.160004
11/8/2016,1892300,177.070007,177,178.020004,175.110001
11/7/2016,2612600,174.389999,176.960007,177.880005,174.110001
11/4/2016,2175300,170.399994,172.169998,174.529999,170.229996
11/3/2016,2065400,172.449997,172.990005,175.339996,172.149994
11/2/2016,4350100,172.910004,172.559998,174.149994,169.809998
11/1/2016,2845200,170.720001,168.800003,171.550003,165.830002
10/31/2016,2031700,170,170.279999,171.660004,168.690002
10/28/2016,2065100,172.490005,169.350006,172.869995,169.039993
10/27/2016,1984000,174.309998,172.240005,175.25,171.779999
10/26/2016,2107500,172.149994,173,174.779999,171.100006
10/25/2016,2162200,176.029999,173.649994,176.5,173.509995
10/24/2016,1977200,174.160004,176.550003,177,173.559998
10/21/2016,1584200,172.289993,172.919998,173.399994,170.699997
10/20/2016,1896100,171.660004,173.410004,174.580002,171.020004
10/19/2016,2044000,171.169998,171.869995,172.279999,170.110001
10/18/2016,1408300,170.649994,172.169998,172.869995,170.539993
10/17/2016,1274100,169.699997,168.880005,170.949997,168.729996
10/14/2016,1957000,169.979996,170.089996,172.639999,169.339996
10/13/2016,2237300,168.770004,168.940002,169.899994,166.800003
10/12/2016,2174000,170.75,170.470001,171.059998,168.399994
10/11/2016,2618100,175.289993,171.169998,175.5,169.529999
10/10/2016,1626700,174.729996,174.770004,175.899994,173.759995
10/7/2016,2184200,174.880005,174.210007,174.949997,172.389999
10/6/2016,2101400,173.300003,174.190002,174.649994,171.259995
10/5/2016,2614900,171.5,173.479996,174.110001,170.679993
10/4/2016,1959600,170.610001,169.050003,170.899994,168.080002
10/3/2016,2280700,173.009995,170.070007,173.889999,169.720001
9/30/2016,3422000,173,172.520004,174.649994,172.440002
9/29/2016,3857000,170,172.460007,173.990005,169.490005
9/28/2016,2084300,171.779999,170.699997,172.710007,169.779999
9/27/2016,2535300,166.889999,170.860001,170.880005,166.020004
9/26/2016,3203300,165.100006,166.690002,167.229996,162.759995
9/23/2016,2687500,168.699997,166.649994,169.029999,165.509995
9/22/2016,2061900,170.970001,168.839996,171.25,168.070007
9/21/2016,1797700,168.389999,169.830002,170.020004,167.610001
9/20/2016,1872200,172.210007,168.229996,172.210007,168.169998
9/19/2016,2829200,171.550003,170.729996,173.580002,169.399994
9/16/2016,8306700,172.419998,171.240005,172.990005,169.850006
9/15/2016,3632200,169.330002,172.720001,173,168.199997
9/14/2016,4032400,165.229996,169.610001,169.929993,165.050003
9/13/2016,3600300,164.479996,165.240005,167.360001,164.300003
9/12/2016,3567300,159.130005,164.479996,164.75,158.75
9/9/2016,4502200,166.330002,160.779999,167.050003,160.669998
9/8/2016,1830200,168.389999,168.380005,168.830002,166.559998
9/7/2016,3143700,171.419998,168.899994,172,167.710007
9/6/2016,3613200,173.619995,171.100006,174,169.639999
9/2/2016,8066800,177,173.110001,177.339996,168.800003
9/1/2016,3912800,176.880005,177.089996,177.669998,174.820007
8/31/2016,3275300,177.100006,176.419998,178.320007,175.350006
8/30/2016,2783800,178.160004,177,179.419998,175.940002
8/29/2016,1606200,177.300003,177.399994,178.679993,176.899994
8/26/2016,2258600,176.830002,177.160004,178.649994,175.130005
8/25/2016,1873500,175.520004,176.039993,177.139999,174.690002
8/24/2016,2180200,177.570007,175.300003,177.690002,174.369995
8/23/2016,1974100,176.720001,177.339996,177.470001,176.119995
8/22/2016,1539300,175,175.929993,176.309998,174.059998
8/19/2016,1534900,174.179993,174.929993,175.059998,173.429993
8/18/2016,2112000,172.820007,173.929993,174.179993,172.639999
8/17/2016,1661300,172.25,173.029999,173.279999,171.759995
8/16/2016,1906900,174.809998,172.399994,174.990005,172.100006
8/15/2016,2580700,173.369995,175.539993,175.809998,172.5
8/12/2016,1653000,172.130005,172.470001,172.619995,171.380005
8/11/2016,1573100,172.070007,172.089996,173.160004,170.899994
8/10/2016,1952300,171.220001,171.850006,172.179993,169.839996
8/9/2016,3274300,168.940002,171.169998,172.169998,168.699997
8/8/2016,1908400,170,168.350006,171.229996,167.860001
8/5/2016,2559400,167.949997,170.119995,170.199997,167.229996
8/4/2016,1915800,164.270004,166.990005,167,164.199997
8/3/2016,1501900,161.880005,164.110001,164.149994,161.279999
8/2/2016,2268900,163.100006,162.889999,163.990005,162.270004
8/1/2016,1787600,162.779999,163.509995,163.880005,161.899994
7/29/2016,2603000,163.929993,161.979996,164.649994,161.100006
7/28/2016,1951200,165,164.229996,166.970001,163.919998
7/27/2016,3017400,165.940002,165.660004,167.600006,162.710007
7/26/2016,2863100,161.410004,163.440002,163.5,160.369995
7/25/2016,962700,159.639999,159.779999,160.699997,159.270004
7/22/2016,1966400,159.589996,159.669998,160.300003,156.690002
7/21/2016,1953000,163.009995,160.410004,163.479996,159.820007
7/20/2016,1806400,161.600006,162.669998,163.770004,160.919998
7/19/2016,1479700,161.470001,160.529999,162,159.789993
7/18/2016,1462600,162.419998,162.330002,163.699997,161.949997
7/15/2016,1925900,161.110001,161.160004,161.570007,159.660004
7/14/2016,2355000,159.550003,160.789993,161.059998,158.860001
7/13/2016,1573400,158.910004,157.410004,160.380005,157.339996
7/12/2016,2030600,158.580002,158.589996,160.910004,158.25
7/11/2016,2520100,157.100006,157.360001,158.470001,156.279999
7/8/2016,2674100,152.649994,155.139999,155.25,151.940002
7/7/2016,1921500,150.139999,150.990005,153,150.139999
7/6/2016,2060300,149.360001,150.630005,151.270004,147.160004
7/5/2016,2632100,151.580002,150.759995,151.710007,149.529999
7/1/2016,1977900,154.470001,154.220001,155.869995,153.619995
6/30/2016,4262600,155,155.399994,157.240005,154.169998
6/29/2016,4786000,152.009995,155,155.649994,150.779999
6/28/2016,3723300,146.699997,149.770004,149.929993,146.580002
6/27/2016,3786400,146.5,143.630005,147.25,142.270004
6/24/2016,6417700,152,148.720001,154.869995,148.399994
6/23/2016,2443500,157.350006,158.619995,158.630005,155.970001
6/22/2016,1603900,155.729996,155.139999,157.169998,154.800003
6/21/2016,1612600,157.610001,155.809998,158.399994,155.610001
6/20/2016,2026500,158.399994,156.929993,159.600006,156.690002
6/17/2016,4333300,158.970001,156,159.75,154.929993
6/16/2016,2280400,157.050003,158.630005,158.839996,155.600006
6/15/2016,3088400,158.820007,158.399994,160.119995,158.179993
6/14/2016,2566900,159.270004,158.990005,160.529999,158.130005
6/13/2016,2156800,160.139999,160.009995,162.25,159.639999
6/10/2016,2665700,162.169998,160.820007,162.979996,160
6/9/2016,2914300,162.139999,164.139999,165.050003,162.119995
6/8/2016,2562000,164.089996,163.699997,164.619995,163.339996
6/7/2016,3234000,163.339996,164.839996,165.949997,162.809998
6/6/2016,3401000,163.399994,162.839996,163.940002,161.020004
6/3/2016,8298500,165.770004,162.559998,166,161.199997
6/2/2016,4511000,155.210007,154.910004,155.520004,153.389999
6/1/2016,3077700,153.410004,154.770004,155.320007,153.339996
5/31/2016,3205800,154,154.360001,154.949997,153.300003
5/27/2016,1869300,153,153.300003,153.929993,152.460007
5/26/2016,1841600,153.770004,153.020004,154.25,151.820007
5/25/2016,2173700,151.839996,153.570007,154,150.490005
5/24/2016,1990700,148.600006,151.419998,151.679993,148.350006
5/23/2016,1753100,148.190002,148.100006,150.339996,147.880005
5/20/2016,2588900,144.130005,146.729996,147.669998,143.710007
5/19/2016,1747800,143.029999,142.740005,144.660004,141.119995
5/18/2016,2262000,140.529999,143.880005,145.050003,140.330002
5/17/2016,2124800,142.509995,141.169998,142.990005,139.880005
5/16/2016,2037300,140.869995,142.649994,143.619995,140.690002
5/13/2016,2171600,140.940002,140.050003,143.130005,139.619995
5/12/2016,2645200,144.070007,141.039993,144.729996,139.520004
5/11/2016,1671600,144.089996,143.850006,146.220001,143.509995
5/10/2016,1841000,142.5,144.610001,145.139999,141.5
5/9/2016,1730000,142,142.399994,143.919998,141.259995
5/6/2016,3002700,141.759995,141.889999,142.5,139.179993
